Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778334344,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778334345,50,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778334346,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778334347,150,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778334348,200,,Aggregated,0.000000,0.000000,3700,3800,3900,3900,3900,4000,4000,4000,4000,4000,4000,43,0,3700,3521.5620404418964,2476.149734000046,4008.9102890001413,487649.0
1778334349,250,,Aggregated,0.000000,0.000000,3700,3900,3900,4000,4300,4300,4700,5000,5000,5000,5000,97,0,3700,3620.8823492062115,2476.149734000046,5000.166282000009,487649.0
1778334350,290,,Aggregated,6.250000,0.000000,3600,3900,3900,4000,4200,4300,4400,4700,5000,5000,5000,126,0,3600,3631.6705285000194,2476.149734000046,5000.166282000009,487649.0
1778334351,290,,Aggregated,17.200000,0.000000,3600,3900,4000,4100,4200,4300,4400,4700,5000,5000,5000,132,2,3600,3594.1205527803236,4.200072999992699,5000.166282000009,480260.3787878788
1778334352,290,,Aggregated,20.500000,0.000000,3900,4200,4300,4600,5000,5700,5900,5900,6000,6000,6000,210,4,3900,3941.1870708952624,4.200072999992699,5981.073461000051,478360.4476190476
1778334353,290,,Aggregated,18.428571,0.000000,4000,4300,4600,4800,5400,5900,6000,6100,6200,6200,6200,253,4,4000,4079.5537088419187,4.200072999992699,6188.59584699976,479939.1343873518
1778334354,290,,Aggregated,22.125000,0.500000,4100,4300,4700,4800,5400,5700,6000,6100,6200,6200,6200,261,4,4100,4106.009387574735,4.200072999992699,6188.59584699976,480175.4521072797
1778334355,290,,Aggregated,27.333333,0.444444,4200,4600,4900,5100,5700,5900,6000,6100,6500,6500,6500,303,6,4200,4250.745769547876,4.200072999992699,6538.678674000039,477992.58415841585
1778334356,290,,Aggregated,26.000000,0.400000,4300,4900,5300,5500,5900,6200,6500,6900,7000,7000,7000,350,6,4300,4459.568428940017,4.200072999992699,7025.782519000131,479289.3028571429
1778334357,290,,Aggregated,27.900000,0.600000,4500,5300,5600,5800,6200,6600,7200,7400,8000,8000,8000,391,6,4500,4667.191897406668,4.200072999992699,8026.14649599991,480165.89514066494
1778334358,290,,Aggregated,32.800000,0.600000,4700,5400,5700,5900,6200,6700,7200,7400,8100,8100,8100,415,6,4700,4743.543993763873,4.200072999992699,8084.785754999757,480598.6530120482
1778334359,290,,Aggregated,38.100000,0.600000,4800,5500,5800,5900,6400,6800,7300,7600,8100,8100,8100,441,6,4800,4826.177297322008,4.200072999992699,8084.785754999757,481014.3197278912
1778334360,290,,Aggregated,37.300000,0.600000,5000,5600,5900,6100,6500,6900,7300,7700,8400,8400,8400,474,6,5000,4933.368702607609,4.200072999992699,8400.308364000011,481476.2278481013
1778334361,290,,Aggregated,34.500000,0.600000,5200,5800,6100,6200,6700,7000,7300,7600,8400,8400,8400,518,6,5100,5064.295391083019,4.200072999992699,8400.308364000011,482000.555984556
1778334362,290,,Aggregated,33.600000,0.600000,5300,5900,6200,6400,6900,7200,7800,8000,8400,8400,8400,567,6,5300,5181.700382135809,4.200072999992699,8400.308364000011,482488.6931216931
1778334363,290,,Aggregated,36.000000,0.600000,5400,5900,6200,6400,6900,7200,7800,8000,8400,8400,8400,581,6,5400,5199.538337643724,4.200072999992699,8400.308364000011,482613.0378657487
1778334364,290,,Aggregated,37.100000,0.200000,5400,6000,6300,6500,6900,7200,7800,8000,8400,8400,8400,614,6,5400,5261.503368379484,4.200072999992699,8400.308364000011,482883.7003257329
1778334365,290,,Aggregated,32.900000,0.200000,5600,6100,6400,6600,6900,7200,7800,8000,8400,8400,8400,648,6,5500,5335.166701438277,4.200072999992699,8400.308364000011,483133.73148148146
1778334366,290,,Aggregated,33.600000,0.200000,5600,6200,6500,6700,7100,7300,7900,8100,8400,8400,8400,683,6,5600,5427.192011143491,4.200072999992699,8400.308364000011,483365.1142020498
1778334367,290,,Aggregated,35.100000,0.000000,5700,6200,6600,6700,7100,7400,8000,8100,8400,8400,8400,713,6,5700,5484.172710241239,4.200072999992699,8400.308364000011,483545.3618513324
1778334368,290,,Aggregated,33.800000,0.000000,5700,6300,6600,6800,7200,7400,8000,8100,8400,8400,8400,732,6,5700,5522.086171284158,4.200072999992699,8400.308364000011,483651.87704918033
1778334369,290,,Aggregated,31.200000,0.000000,5800,6400,6700,6900,7300,7600,8100,8400,8900,8900,8900,772,6,5800,5622.7275803536295,4.200072999992699,8893.574102000002,483858.98186528496
1778334370,290,,Aggregated,31.900000,0.000000,5900,6500,6800,6900,7300,7600,8100,8400,8900,8900,8900,806,6,5900,5679.7888645434305,4.200072999992699,8893.574102000002,484018.85856079403
1778334371,290,,Aggregated,30.900000,0.000000,6000,6600,6900,7000,7400,7800,8200,8400,8900,8900,8900,852,6,6000,5772.636673186629,4.200072999992699,8893.574102000002,484214.8521126761
1778334372,290,,Aggregated,32.500000,0.000000,6000,6600,6900,7100,7400,7900,8200,8400,9100,9100,9100,883,6,6000,5808.726996224245,4.200072999992699,9104.821598999933,484335.4167610419
1778334373,290,,Aggregated,32.800000,0.000000,6100,6600,6900,7100,7400,7900,8200,8400,9100,9100,9100,931,6,6100,5852.6025756154795,4.200072999992699,9104.821598999933,484506.2567132116
1778334374,290,,Aggregated,31.000000,0.000000,6200,6700,6900,7100,7500,7900,8200,8400,9100,9100,9100,965,6,6200,5891.179492315038,4.200072999992699,9104.821598999933,484616.985492228
1778334375,290,,Aggregated,31.100000,0.000000,6200,6700,6900,7100,7500,7900,8200,8400,9100,9100,9100,983,8,6200,5883.910883625649,3.4624310001163394,9104.821598999933,483680.3407934893
1778334376,290,,Aggregated,33.900000,0.000000,6200,6700,6900,7100,7500,7900,8200,8400,8900,9100,9100,1030,8,6200,5916.791002733024,3.4624310001163394,9104.821598999933,483861.4349514563
1778334377,290,,Aggregated,33.500000,0.000000,6200,6700,6900,7100,7500,7900,8200,8400,8900,9100,9100,1070,8,6200,5921.252742866368,3.4624310001163394,9104.821598999933,484003.0261682243
1778334378,290,,Aggregated,32.000000,0.200000,6200,6600,6900,7100,7500,7900,8200,8400,8900,9100,9100,1111,8,6200,5931.79076778579,3.4624310001163394,9104.821598999933,484137.57605760574
1778334379,290,,Aggregated,34.400000,0.200000,6200,6600,6900,7100,7500,7900,8200,8400,8900,9100,9100,1149,8,6200,5932.779888214979,3.4624310001163394,9104.821598999933,484253.70670147956
1778334380,290,,Aggregated,35.500000,0.200000,6200,6600,6900,7000,7400,7900,8200,8400,8900,9100,9100,1175,8,6200,5935.3521520927725,3.4624310001163394,9104.821598999933,484328.8365957447
1778334381,290,,Aggregated,37.300000,0.200000,6100,6600,6900,7000,7400,7800,8200,8400,8900,9100,9100,1221,8,6100,5937.159581336616,3.4624310001163394,9104.821598999933,484453.9205569206
1778334383,290,,Aggregated,36.100000,0.200000,6100,6600,6800,7000,7400,7800,8200,8400,8900,9100,9100,1263,8,6100,5935.310076680928,3.4624310001163394,9104.821598999933,484560.17022961203
1778334384,290,,Aggregated,36.300000,0.200000,6100,6600,6800,7000,7400,7800,8200,8400,8900,9100,9100,1284,8,6100,5934.516488648763,3.4624310001163394,9104.821598999933,484610.6884735203
1778334385,290,,Aggregated,37.500000,0.200000,6100,6600,6800,7000,7400,7800,8200,8300,8900,9100,9100,1307,11,6100,5931.335554497331,2.8565729999172618,9104.821598999933,483544.83856159146
1778334386,290,,Aggregated,34.800000,0.200000,6100,6600,6800,7000,7400,7800,8200,8300,8900,9100,9100,1327,20,6100,5902.3095849517795,2.8565729999172618,9104.821598999933,480299.3541823662
